Overall Qual,Exter Qual,Bsmt Qual,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Area,Mas Vnr Avail,House_Style_1Story,House_Style_2Story,House_Style_Others,Foundation__CBlock,Foundation__Others,Foundation__PConc,Area_Side_East,Area_Side_North,Area_Side_South,Area_Side_West,Total_Bath,Age,Age_Renov,Bsmt_QC,Area_Rm_Ratio,SalePrice
5.0,2.0,3.0,912,912,2.0,0.0,2.0,275.0,0,1,0,0,1,0,0,0,1,0,0,1.0,49,49,2736.0,182.4,114500
7.0,3.0,4.0,1552,1552,3.0,0.0,2.0,782.0,1,1,0,0,0,0,1,0,0,0,1,2.0,1,0,4656.0,221.71,212900
7.0,3.0,4.0,1430,1430,3.0,0.0,2.0,605.0,0,1,0,0,0,0,1,0,0,0,1,2.0,8,7,4239.0,238.33,187100
6.0,2.0,4.0,729,1458,2.0,2.0,1.0,440.0,1,0,1,0,0,0,1,0,1,0,0,2.5,8,8,2187.0,291.6,176000
6.0,2.0,4.0,1488,1488,2.0,4.0,2.0,552.0,0,1,0,0,0,0,1,0,0,1,0,2.5,39,39,4464.0,212.57,215000
7.0,3.0,4.0,770,1582,3.0,0.0,2.0,520.0,0,0,1,0,0,0,1,0,0,0,1,2.5,4,4,2310.0,263.67,185900
4.0,2.0,3.0,864,864,3.0,0.0,1.0,660.0,0,1,0,0,1,0,0,0,1,0,0,1.0,39,39,2592.0,172.8,120500
5.0,3.0,4.0,734,1838,2.0,4.0,3.0,372.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,2928.0,262.57,192140
5.0,3.0,3.0,816,816,3.0,5.0,1.0,264.0,0,1,0,0,1,0,0,0,0,1,0,1.5,26,0,2448.0,163.2,130500
4.0,2.0,0.0,1088,1529,2.0,0.0,1.0,240.0,0,0,0,1,0,1,0,0,0,0,1,2.0,64,59,0.0,169.89,98000
5.0,2.0,2.0,1077,1077,2.0,0.0,1.0,338.0,0,1,0,0,0,1,0,1,0,0,0,1.0,87,57,961.0,179.5,67000
8.0,3.0,5.0,1610,2161,4.0,4.0,3.0,789.0,1,0,1,0,0,0,1,0,1,0,0,2.5,0,0,4746.0,270.12,325624
7.0,3.0,4.0,1409,1409,3.0,4.0,2.0,576.0,0,1,0,0,0,0,1,0,0,1,0,2.5,5,5,4227.0,352.25,245000
5.0,2.0,3.0,1114,1114,3.0,0.0,1.0,576.0,0,1,0,0,0,0,1,0,0,0,1,2.5,4,4,3342.0,185.67,159000
5.0,2.0,3.0,1073,1073,2.0,0.0,2.0,515.0,1,1,0,0,1,0,0,0,1,0,0,2.5,42,42,3219.0,178.83,156000
6.0,2.0,4.0,1232,1232,2.0,0.0,1.0,516.0,0,1,0,0,0,0,1,0,1,0,0,2.0,24,24,3696.0,205.33,162500
6.0,3.0,4.0,1440,1440,3.0,0.0,1.0,920.0,0,0,0,1,0,0,1,0,0,0,1,4.0,13,13,4032.0,180.0,224500
6.0,2.0,3.0,1488,1488,2.0,3.0,2.0,738.0,1,1,0,0,1,0,0,0,1,0,0,2.5,58,58,4464.0,248.0,133000
7.0,3.0,4.0,807,1509,3.0,4.0,3.0,393.0,0,0,1,0,0,0,1,0,1,0,0,2.5,3,3,2349.0,188.62,180000
5.0,2.0,3.0,845,845,3.0,0.0,1.0,264.0,0,1,0,0,1,0,0,0,0,1,0,1.0,26,3,2535.0,140.83,134500
6.0,2.0,4.0,1431,1431,2.0,4.0,2.0,296.0,1,0,0,1,1,0,0,0,1,0,0,1.5,46,46,3297.0,238.5,165000
5.0,2.0,3.0,892,892,2.0,0.0,2.0,288.0,1,1,0,0,1,0,0,0,1,0,0,1.0,42,42,2676.0,178.4,100000
7.0,2.0,3.0,1329,1329,2.0,4.0,1.0,441.0,1,1,0,0,1,0,0,0,1,0,0,1.5,49,49,3987.0,265.8,176000
5.0,2.0,3.0,1779,1779,2.0,4.0,1.0,454.0,0,1,0,0,1,0,0,0,0,0,1,2.5,51,32,5289.0,296.5,170000
7.0,3.0,4.0,1555,1555,3.0,3.0,3.0,660.0,1,1,0,0,0,0,1,0,0,0,0,2.0,2,2,4119.0,222.14,174000
6.0,2.0,3.0,788,1236,2.0,4.0,1.0,384.0,0,0,0,1,0,0,1,1,0,0,0,3.0,83,58,2304.0,206.0,127000
7.0,2.0,4.0,873,1651,2.0,3.0,3.0,450.0,0,0,1,0,0,0,1,0,1,0,0,2.5,9,9,2493.0,235.86,185900
5.0,2.0,2.0,886,886,2.0,0.0,1.0,273.0,0,1,0,0,0,1,0,1,0,0,0,1.0,71,13,570.0,221.5,91300
6.0,3.0,4.0,1700,1700,3.0,0.0,2.0,544.0,1,1,0,0,0,0,1,0,0,0,1,3.0,3,3,5046.0,242.86,200000
6.0,2.0,3.0,1168,1846,2.0,4.0,1.0,315.0,1,0,0,1,1,0,0,0,1,0,0,2.0,58,57,3120.0,263.71,143000
5.0,3.0,3.0,1252,1920,3.0,4.0,1.0,451.0,0,0,0,1,1,0,0,0,0,0,1,3.0,48,48,3156.0,240.0,172500
4.0,2.0,3.0,1088,1088,2.0,0.0,1.0,520.0,1,1,0,0,1,0,0,0,0,0,1,1.0,44,44,3264.0,272.0,110000
4.0,2.0,3.0,1362,1362,2.0,4.0,2.0,768.0,1,1,0,0,1,0,0,0,1,0,0,2.0,52,52,3120.0,227.0,140000
6.0,3.0,4.0,1314,1314,3.0,4.0,2.0,440.0,0,1,0,0,0,0,1,0,0,0,1,2.0,1,1,3942.0,219.0,176432
6.0,2.0,4.0,1294,1294,3.0,0.0,2.0,496.0,1,1,0,0,1,0,0,0,0,0,1,3.0,17,17,3834.0,215.67,179200
7.0,3.0,4.0,1274,1274,3.0,0.0,2.0,508.0,1,1,0,0,0,0,1,0,0,0,1,3.0,2,0,3822.0,212.33,203000
7.0,3.0,4.0,1689,1689,3.0,0.0,2.0,954.0,1,1,0,0,0,0,1,0,1,0,0,2.0,0,0,5067.0,241.29,248328
9.0,4.0,5.0,1641,1641,4.0,0.0,3.0,885.0,1,1,0,0,0,0,1,0,0,1,0,3.0,1,1,4923.0,234.43,316500
7.0,2.0,3.0,617,1079,2.0,4.0,1.0,249.0,0,0,0,1,1,0,0,0,0,0,1,1.0,60,58,1710.0,215.8,125600
5.0,2.0,3.0,984,984,1.0,0.0,1.0,308.0,1,1,0,0,1,0,0,1,0,0,0,2.0,49,49,2952.0,196.8,110000
4.0,2.0,3.0,960,960,1.0,0.0,1.0,308.0,0,1,0,0,0,0,1,1,0,0,0,1.0,87,57,2880.0,192.0,108500
5.0,1.0,3.0,1044,1044,1.0,0.0,1.0,504.0,0,1,0,0,1,0,0,1,0,0,0,1.0,58,58,1620.0,261.0,55993
5.0,2.0,3.0,1027,1633,3.0,4.0,1.0,240.0,0,0,0,1,0,1,0,1,0,0,0,1.0,62,1,3081.0,233.29,129000
6.0,2.0,4.0,1137,1137,3.0,3.0,1.0,551.0,1,1,0,0,1,0,0,0,0,1,0,3.0,19,19,4448.0,227.4,176000
6.0,2.0,3.0,1380,1380,2.0,0.0,1.0,364.0,1,1,0,0,1,0,0,0,1,0,0,1.5,46,46,4140.0,230.0,154000
6.0,3.0,4.0,1256,1256,3.0,2.0,1.0,578.0,1,1,0,0,1,0,0,0,0,1,0,2.0,22,22,5024.0,209.33,180000
5.0,2.0,4.0,1142,1142,2.0,1.0,3.0,528.0,0,1,0,0,0,0,1,0,0,1,0,2.5,31,31,3426.0,190.33,134000
6.0,2.0,3.0,2158,2158,3.0,4.0,1.0,576.0,0,1,0,0,1,0,0,0,0,0,1,3.0,57,6,4808.0,308.29,243000
8.0,3.0,4.0,1629,1629,3.0,4.0,3.0,808.0,1,1,0,0,0,0,1,0,0,1,0,3.0,5,4,4848.0,181.0,270000
6.0,2.0,3.0,1080,1080,2.0,0.0,1.0,484.0,0,1,0,0,0,0,1,0,0,1,0,1.5,24,24,3252.0,216.0,134000
7.0,3.0,4.0,1372,2646,3.0,3.0,2.0,656.0,1,0,1,0,0,0,1,0,1,0,0,3.5,16,16,4041.0,294.0,260000
7.0,3.0,4.0,738,1491,3.0,4.0,2.0,484.0,0,0,1,0,0,0,1,0,0,0,1,2.5,1,1,2214.0,213.0,168675
6.0,2.0,4.0,924,1694,2.0,3.0,3.0,398.0,1,0,0,1,0,0,1,0,1,0,0,2.5,13,13,1176.0,242.0,160000
5.0,2.0,2.0,684,1080,3.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1.0,118,12,2052.0,216.0,95000
6.0,3.0,4.0,704,1422,3.0,4.0,3.0,440.0,0,0,1,0,0,0,1,0,0,0,1,2.5,4,3,2112.0,203.14,173000
7.0,3.0,4.0,1301,1301,3.0,4.0,2.0,572.0,0,1,0,0,0,0,1,0,1,0,0,3.0,0,0,5172.0,260.2,187750
7.0,2.0,4.0,1236,2093,2.0,3.0,3.0,542.0,1,0,1,0,1,0,0,0,1,0,0,2.5,22,17,2373.0,299.0,215000
5.0,2.0,3.0,1073,1073,2.0,0.0,2.0,270.0,1,1,0,0,1,0,0,0,0,0,1,1.0,41,41,3219.0,178.83,120000
7.0,3.0,4.0,1506,1506,3.0,4.0,2.0,672.0,1,1,0,0,0,0,1,0,1,0,0,3.0,2,1,5976.0,215.14,249000
7.0,2.0,3.0,1334,1334,2.0,0.0,2.0,477.0,1,1,0,0,1,0,0,0,1,0,0,3.0,39,39,4002.0,190.57,164500
7.0,3.0,0.0,1295,1295,3.0,0.0,2.0,312.0,0,1,0,0,1,0,0,0,0,1,0,2.0,20,20,0.0,259.0,230000
7.0,2.0,3.0,672,1344,3.0,4.0,1.0,456.0,0,0,1,0,0,1,0,1,0,0,0,2.5,78,17,2016.0,224.0,140000
5.0,2.0,3.0,732,732,2.0,0.0,1.0,240.0,0,1,0,0,1,0,0,0,1,0,0,2.0,57,57,2928.0,183.0,118900
8.0,3.0,4.0,1468,1468,3.0,4.0,2.0,904.0,0,1,0,0,0,0,1,0,0,0,1,2.0,1,1,4404.0,244.67,239900
6.0,2.0,4.0,1069,1069,2.0,1.0,2.0,440.0,0,1,0,0,1,0,0,0,1,0,0,2.5,31,31,3207.0,267.25,146300
5.0,2.0,4.0,1040,1040,2.0,0.0,1.0,499.0,0,1,0,0,0,0,1,0,0,1,0,1.0,33,33,3120.0,173.33,124000
5.0,2.0,4.0,999,999,2.0,0.0,1.0,308.0,0,0,0,1,1,0,0,0,0,0,1,2.0,44,44,2775.0,166.5,130000
7.0,2.0,4.0,1349,1349,2.0,0.0,1.0,539.0,1,1,0,0,0,0,1,0,0,0,1,2.0,7,6,4047.0,224.83,179000
7.0,2.0,4.0,1442,1442,2.0,0.0,2.0,500.0,0,1,0,0,0,0,1,0,1,0,0,2.0,19,19,4272.0,288.4,180500
4.0,2.0,3.0,747,747,2.0,0.0,1.0,220.0,0,1,0,0,1,0,0,1,0,0,0,1.0,65,60,2241.0,186.75,80000
8.0,3.0,4.0,1578,1578,4.0,4.0,3.0,840.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,0,4719.0,225.43,287090
5.0,2.0,0.0,882,882,2.0,0.0,1.0,308.0,0,1,0,0,0,0,1,1,0,0,0,1.0,52,52,0.0,220.5,97000
7.0,3.0,4.0,1511,1511,3.0,3.0,3.0,398.0,1,1,0,0,0,0,1,0,0,0,0,3.0,4,4,4104.0,302.2,246990
6.0,2.0,3.0,1128,1128,2.0,3.0,1.0,480.0,1,1,0,0,1,0,0,0,1,0,0,2.0,43,43,3906.0,188.0,154204
7.0,2.0,3.0,1312,1312,2.0,4.0,2.0,495.0,1,1,0,0,1,0,0,0,1,0,0,1.5,50,7,3936.0,218.67,186000
5.0,2.0,3.0,630,1302,2.0,0.0,1.0,264.0,1,0,1,0,1,0,0,0,1,0,0,2.5,36,36,1890.0,217.0,111750
7.0,3.0,4.0,628,1356,3.0,4.0,3.0,484.0,0,0,1,0,0,0,1,0,0,0,1,2.5,1,1,1884.0,226.0,177439
9.0,4.0,5.0,1130,2184,4.0,4.0,3.0,836.0,1,0,1,0,0,0,1,0,1,0,0,3.5,1,1,3312.0,218.4,335000
7.0,2.0,3.0,1098,1964,2.0,4.0,2.0,483.0,1,0,1,0,1,0,0,0,1,0,0,2.5,32,32,2409.0,245.5,205000
8.0,3.0,4.0,1321,1321,3.0,3.0,2.0,484.0,0,1,0,0,0,0,1,0,1,0,0,2.0,17,17,3936.0,330.25,212000
8.0,3.0,5.0,1646,1646,3.0,4.0,3.0,525.0,1,1,0,0,0,0,1,0,0,1,0,3.5,6,5,4782.0,329.2,246000
7.0,3.0,4.0,1260,1260,2.0,0.0,1.0,598.0,1,1,0,0,1,0,0,0,1,0,0,3.0,25,25,3780.0,210.0,181900
5.0,2.0,3.0,926,1316,2.0,0.0,1.0,484.0,0,0,0,1,0,1,0,1,0,0,0,2.0,81,9,2778.0,219.33,130000
5.0,2.0,2.0,768,1432,2.0,0.0,1.0,360.0,0,0,1,0,0,1,0,1,0,0,0,2.0,97,5,528.0,204.57,132000
7.0,3.0,4.0,1029,1958,3.0,3.0,2.0,499.0,0,0,1,0,0,0,1,0,0,0,1,3.5,13,6,3116.0,279.71,220000
8.0,3.0,4.0,1788,1788,4.0,3.0,2.0,522.0,0,1,0,0,0,0,1,0,0,0,1,2.0,8,8,5259.0,255.43,236500
8.0,3.0,4.0,832,1935,2.0,0.0,3.0,552.0,1,0,1,0,0,0,1,0,1,0,0,3.5,0,0,2496.0,241.88,263435
6.0,2.0,3.0,1272,1969,2.0,4.0,1.0,400.0,0,0,0,1,0,1,0,1,0,0,0,2.0,70,50,3816.0,218.78,141000
7.0,3.0,4.0,847,1986,3.0,4.0,3.0,434.0,1,0,1,0,0,0,1,0,1,0,0,2.5,5,5,2541.0,220.67,213000
7.0,3.0,4.0,1214,1214,3.0,0.0,2.0,520.0,0,1,0,0,0,0,1,0,0,1,0,2.0,1,0,3642.0,202.33,179781
8.0,3.0,4.0,1342,1342,3.0,4.0,3.0,550.0,1,1,0,0,0,0,1,0,1,0,0,3.0,2,1,4026.0,223.67,234250
8.0,3.0,4.0,2898,2898,3.0,4.0,3.0,665.0,0,1,0,0,1,0,0,0,0,1,0,3.0,32,32,4695.0,289.8,287000
8.0,3.0,5.0,878,2004,3.0,4.0,3.0,644.0,0,0,1,0,0,0,1,0,1,0,0,3.5,7,7,2610.0,250.5,257500
6.0,2.0,3.0,986,986,2.0,4.0,1.0,180.0,0,1,0,0,0,1,0,1,0,0,0,1.0,81,57,2880.0,197.2,102000
7.0,2.0,3.0,1108,1108,3.0,4.0,1.0,280.0,0,0,0,1,0,0,1,1,0,0,0,1.0,77,57,1911.0,184.67,139400
3.0,2.0,3.0,694,1214,2.0,0.0,1.0,936.0,0,0,0,1,0,0,1,1,0,0,0,1.0,91,56,2016.0,202.33,105000
8.0,3.0,3.0,2217,2217,3.0,3.0,1.0,621.0,0,1,0,0,0,0,1,0,1,0,0,3.0,37,37,8868.0,277.12,268000
6.0,3.0,4.0,1575,2201,3.0,4.0,1.0,432.0,0,0,0,1,1,0,0,0,0,0,1,2.0,40,40,2091.0,275.12,274970
7.0,3.0,4.0,1220,1220,3.0,4.0,3.0,397.0,1,1,0,0,0,0,1,0,0,0,0,2.0,4,3,3660.0,244.0,180000
7.0,2.0,3.0,689,1378,3.0,4.0,1.0,360.0,0,0,1,0,0,1,0,1,0,0,0,2.0,80,3,2067.0,196.86,161000
4.0,2.0,0.0,930,930,3.0,0.0,1.0,308.0,0,1,0,0,1,0,0,0,0,0,1,1.0,64,4,0.0,155.0,84900
5.0,2.0,3.0,988,988,2.0,0.0,1.0,264.0,0,1,0,0,1,0,0,0,1,0,0,2.0,52,52,2964.0,197.6,119000
7.0,3.0,4.0,1270,1270,3.0,0.0,2.0,524.0,0,1,0,0,0,0,1,0,0,0,1,2.0,2,1,3810.0,211.67,175900
5.0,2.0,0.0,1120,2240,2.0,0.0,1.0,528.0,0,0,1,0,0,1,0,0,0,0,1,2.0,30,30,0.0,186.67,142953
8.0,3.0,4.0,1494,1494,3.0,4.0,3.0,478.0,0,1,0,0,0,0,1,0,1,0,0,2.5,13,12,4482.0,298.8,279700
5.0,2.0,2.0,1364,1364,2.0,4.0,2.0,331.0,0,1,0,0,1,0,0,0,1,0,0,1.5,49,49,3537.0,227.33,132000
9.0,3.0,5.0,1476,2153,4.0,5.0,3.0,736.0,1,0,1,0,0,0,1,0,0,0,1,3.5,9,9,4320.0,269.12,313000
4.0,2.0,3.0,897,1336,2.0,0.0,1.0,570.0,0,0,0,1,1,0,0,1,0,0,0,1.5,86,56,1911.0,190.86,108000
7.0,3.0,4.0,760,1656,3.0,4.0,3.0,397.0,1,0,1,0,0,0,1,0,0,0,1,2.5,5,4,2238.0,236.57,165400
6.0,3.0,4.0,795,1499,3.0,3.0,2.0,473.0,1,0,1,0,0,0,1,0,0,0,1,2.5,11,11,2343.0,249.83,187000
6.0,2.0,3.0,1118,2030,3.0,3.0,3.0,551.0,1,0,1,0,1,0,0,0,1,0,0,2.5,31,31,2544.0,253.75,195000
6.0,2.0,3.0,1254,1254,2.0,4.0,2.0,525.0,1,0,0,1,1,0,0,0,1,0,0,2.0,46,46,3654.0,209.0,158500
8.0,3.0,4.0,1091,1989,3.0,4.0,3.0,586.0,1,0,1,0,0,0,1,0,0,0,1,3.5,4,4,3195.0,284.14,255000
5.0,2.0,3.0,1898,1898,2.0,3.0,1.0,484.0,0,1,0,0,0,0,1,0,0,1,0,2.5,52,52,5694.0,271.14,236500
5.0,2.0,3.0,988,988,2.0,0.0,1.0,360.0,1,1,0,0,1,0,0,0,1,0,0,2.0,41,41,2964.0,197.6,129250
7.0,2.0,3.0,1801,1801,2.0,3.0,3.0,484.0,0,1,0,0,1,0,0,0,0,1,0,3.0,51,13,4503.0,300.17,289000
5.0,2.0,0.0,936,1872,2.0,0.0,1.0,484.0,0,0,1,0,1,0,0,0,0,1,0,3.0,32,32,0.0,234.0,100000
8.0,3.0,4.0,1531,2439,3.0,3.0,3.0,560.0,1,0,1,0,0,0,1,0,0,0,1,3.5,6,6,4593.0,348.43,275000
8.0,3.0,4.0,886,1764,3.0,3.0,1.0,560.0,1,0,1,0,0,0,1,0,0,0,1,2.5,9,8,2550.0,252.0,207000
5.0,2.0,3.0,1200,1200,3.0,0.0,1.0,884.0,1,1,0,0,1,0,0,0,1,0,0,2.5,41,8,2592.0,200.0,146000
6.0,2.0,3.0,494,1030,2.0,0.0,1.0,264.0,1,0,1,0,1,0,0,0,1,0,0,1.5,34,34,1482.0,171.67,116000
7.0,2.0,4.0,1057,2034,3.0,0.0,2.0,645.0,1,0,1,0,0,0,1,0,0,0,1,3.5,12,11,3171.0,254.25,219500
7.0,3.0,4.0,1405,1405,3.0,3.0,2.0,478.0,1,1,0,0,0,0,1,0,1,0,0,2.0,6,6,4215.0,234.17,173000
4.0,2.0,3.0,1229,1229,2.0,0.0,2.0,284.0,0,1,0,0,1,0,0,0,0,0,1,1.0,53,53,3402.0,204.83,135000
7.0,3.0,4.0,992,1932,3.0,4.0,2.0,610.0,0,0,1,0,0,0,1,0,0,0,1,3.5,4,4,2937.0,276.0,213000
6.0,2.0,3.0,1299,1299,3.0,3.0,1.0,494.0,0,1,0,0,1,0,0,0,0,0,1,1.0,53,12,2901.0,216.5,150000
7.0,3.0,5.0,1402,1402,3.0,4.0,3.0,648.0,1,1,0,0,0,0,1,0,0,0,0,2.0,1,0,3774.0,200.29,194201
7.0,3.0,4.0,1504,1504,3.0,4.0,3.0,457.0,1,1,0,0,0,0,1,0,0,0,0,2.0,4,3,4038.0,214.86,181000
6.0,2.0,3.0,1442,1442,2.0,0.0,2.0,301.0,1,1,0,0,1,0,0,0,1,0,0,1.5,49,49,4326.0,206.0,157900
7.0,3.0,4.0,951,1779,3.0,3.0,3.0,586.0,0,0,1,0,0,0,1,0,0,0,1,3.5,7,6,2853.0,254.14,217000
8.0,3.0,4.0,1082,1953,3.0,4.0,2.0,1043.0,0,0,1,0,0,0,1,0,1,0,0,2.5,4,3,3246.0,217.0,252000
7.0,3.0,4.0,872,1909,3.0,0.0,2.0,529.0,0,0,1,0,0,0,1,0,0,0,1,2.5,4,4,2616.0,238.62,197000
7.0,3.0,4.0,868,1630,3.0,4.0,3.0,436.0,1,0,1,0,0,0,1,0,1,0,0,2.5,5,4,2604.0,232.86,189500
5.0,2.0,3.0,686,1250,1.0,0.0,1.0,280.0,0,0,0,1,0,1,0,0,0,0,1,2.0,88,56,2058.0,178.57,116000
6.0,2.0,3.0,1328,1328,2.0,4.0,1.0,528.0,1,1,0,0,1,0,0,0,1,0,0,2.5,47,47,3984.0,221.33,143000
5.0,2.0,3.0,988,988,2.0,0.0,1.0,276.0,0,1,0,0,1,0,0,0,1,0,0,1.0,57,57,2628.0,164.67,119000
6.0,2.0,3.0,854,1278,2.0,0.0,1.0,240.0,0,0,0,1,1,0,0,0,1,0,0,1.0,54,54,2562.0,213.0,127500
6.0,3.0,4.0,858,1716,3.0,0.0,2.0,615.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,2574.0,245.14,200825
2.0,2.0,3.0,498,498,2.0,0.0,1.0,216.0,0,1,0,0,0,1,0,0,0,0,1,1.0,84,51,1494.0,166.0,35000
7.0,3.0,4.0,1420,2840,3.0,4.0,3.0,1314.0,1,0,1,0,0,0,1,0,1,0,0,3.0,30,30,4260.0,355.0,292500
6.0,2.0,3.0,483,987,2.0,0.0,1.0,280.0,1,0,1,0,1,0,0,0,1,0,0,1.5,38,38,1449.0,197.4,106000
4.0,2.0,2.0,756,756,2.0,0.0,1.0,440.0,0,1,0,0,0,1,0,0,0,0,1,1.0,83,60,1980.0,189.0,85000
8.0,3.0,5.0,1712,1712,3.0,4.0,2.0,701.0,1,1,0,0,0,0,1,0,1,0,0,3.0,7,6,5136.0,214.0,286500
6.0,2.0,4.0,1069,1069,2.0,2.0,2.0,440.0,0,1,0,0,1,0,0,0,1,0,0,2.0,33,33,3207.0,267.25,127500
7.0,3.0,4.0,1335,1335,3.0,0.0,2.0,575.0,0,1,0,0,0,0,1,0,1,0,0,2.0,1,0,4005.0,222.5,210400
8.0,4.0,5.0,1518,1518,4.0,4.0,2.0,588.0,1,1,0,0,0,0,1,0,1,0,0,1.5,5,4,4554.0,253.0,274000
8.0,3.0,4.0,920,1780,3.0,4.0,3.0,612.0,0,0,1,0,0,0,1,0,0,1,0,3.5,1,1,2760.0,296.67,264966
4.0,1.0,3.0,866,1484,2.0,0.0,1.0,264.0,0,0,0,1,1,0,0,1,0,0,0,2.0,97,57,1542.0,247.33,50000
5.0,2.0,2.0,966,1652,2.0,0.0,1.0,416.0,0,0,0,1,0,0,1,1,0,0,0,3.0,95,60,2058.0,236.0,139000
7.0,3.0,4.0,1271,2503,3.0,3.0,2.0,564.0,1,0,1,0,0,0,1,0,1,0,0,3.5,17,17,3669.0,357.57,300000
8.0,3.0,4.0,1592,1592,3.0,3.0,3.0,484.0,1,1,0,0,0,0,1,0,0,0,1,2.0,13,12,4668.0,227.43,228000
7.0,3.0,4.0,754,1394,3.0,3.0,3.0,400.0,0,0,0,1,0,0,1,0,1,0,0,2.5,4,4,1152.0,199.14,165500
4.0,2.0,3.0,810,1328,2.0,0.0,1.0,210.0,0,0,1,0,1,0,0,1,0,0,0,1.0,81,56,2058.0,166.0,107000
8.0,3.0,5.0,1593,1593,4.0,4.0,3.0,682.0,0,1,0,0,0,0,1,0,1,0,0,2.5,7,6,4779.0,318.6,286000
4.0,2.0,3.0,720,720,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1.0,89,59,2160.0,180.0,34900
5.0,2.0,3.0,912,912,2.0,0.0,1.0,288.0,0,1,0,0,1,0,0,0,1,0,0,1.0,42,42,2736.0,182.4,115000
8.0,3.0,4.0,1456,1456,3.0,3.0,3.0,400.0,1,1,0,0,0,0,1,0,0,0,0,2.0,3,3,3819.0,208.0,215000
7.0,2.0,3.0,1272,1944,2.0,0.0,1.0,216.0,0,0,1,0,0,1,0,1,0,0,0,2.0,94,15,2016.0,243.0,179900
8.0,3.0,4.0,1502,1502,3.0,0.0,2.0,528.0,0,1,0,0,0,0,1,0,1,0,0,2.5,25,25,4464.0,375.5,212000
8.0,3.0,4.0,1074,2064,3.0,4.0,3.0,527.0,1,0,1,0,0,0,1,0,1,0,0,2.5,1,1,3222.0,294.86,250000
5.0,2.0,3.0,1042,1576,2.0,4.0,1.0,225.0,0,0,0,1,0,1,0,1,0,0,0,1.0,78,56,3126.0,197.0,149000
6.0,2.0,4.0,773,1658,2.0,3.0,3.0,431.0,0,0,1,0,0,0,1,0,1,0,0,3.5,13,12,2319.0,207.25,188000
3.0,2.0,3.0,713,713,3.0,0.0,1.0,371.0,0,1,0,0,0,0,1,1,0,0,0,1.0,76,5,2139.0,142.6,99800
7.0,2.0,3.0,1576,2554,2.0,0.0,1.0,704.0,0,0,1,0,0,1,0,1,0,0,0,1.5,117,9,2154.0,319.25,159500
7.0,3.0,4.0,744,1374,3.0,4.0,3.0,400.0,0,0,0,1,0,0,1,0,1,0,0,3.5,6,6,1152.0,196.29,184500
8.0,3.0,5.0,1482,2574,4.0,4.0,3.0,868.0,1,0,1,0,0,0,1,0,0,0,1,2.5,0,0,4446.0,257.4,276000
6.0,2.0,4.0,804,1548,3.0,3.0,1.0,440.0,0,0,1,0,1,0,0,0,1,0,0,3.5,31,31,2412.0,221.14,155000
5.0,2.0,3.0,1404,1404,2.0,1.0,1.0,504.0,1,1,0,0,1,0,0,0,0,1,0,2.0,40,9,3564.0,200.57,160000
5.0,2.0,3.0,720,1440,2.0,1.0,3.0,480.0,0,0,1,0,1,0,0,0,1,0,0,1.5,42,42,2160.0,205.71,157500
8.0,3.0,4.0,1803,1803,3.0,3.0,1.0,482.0,0,1,0,0,0,0,1,0,0,1,0,4.0,16,15,6716.0,300.5,285000
5.0,2.0,3.0,1272,2200,2.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,5.0,108,5,3816.0,244.44,145900
7.0,3.0,4.0,1302,2037,3.0,3.0,3.0,472.0,0,0,0,1,0,0,1,0,0,0,1,2.5,12,12,2016.0,254.62,229000
4.0,2.0,0.0,896,896,2.0,0.0,1.0,280.0,0,1,0,0,0,0,1,1,0,0,0,1.0,62,58,0.0,224.0,79000
4.0,2.0,3.0,845,1281,2.0,0.0,1.0,580.0,0,0,0,1,1,0,0,1,0,0,0,3.0,82,14,3453.0,213.5,128500
8.0,3.0,4.0,1079,1976,3.0,5.0,3.0,885.0,1,0,1,0,0,0,1,0,1,0,0,3.5,8,8,3132.0,282.29,286000
6.0,2.0,4.0,945,1608,2.0,3.0,3.0,470.0,0,0,1,0,0,0,1,0,1,0,0,2.5,12,12,2835.0,229.71,189500
5.0,2.0,0.0,1210,1210,2.0,0.0,3.0,616.0,1,1,0,0,0,1,0,0,1,0,0,1.5,56,56,0.0,172.86,102900
5.0,2.0,3.0,1030,1612,2.0,0.0,1.0,363.0,0,0,0,1,1,0,0,1,0,0,0,1.5,60,13,2964.0,230.29,128500
5.0,2.0,3.0,1216,1728,2.0,4.0,1.0,371.0,0,0,0,1,1,0,0,0,1,0,0,2.0,54,3,2432.0,246.86,156000
8.0,3.0,4.0,1133,2482,3.0,4.0,3.0,642.0,1,0,1,0,0,0,1,0,0,1,0,2.5,2,1,4376.0,275.78,281213
7.0,2.0,4.0,2069,2069,3.0,4.0,2.0,505.0,0,1,0,0,1,0,0,0,1,0,0,3.0,48,1,1755.0,229.89,242000
6.0,2.0,3.0,1478,1478,2.0,4.0,1.0,498.0,1,1,0,0,1,0,0,0,1,0,0,3.0,49,49,4434.0,246.33,157500
